invoice_number,release_date,business_partner_code,seller_code,invoice_value,item_quantity,item_code
7159,2024-01-10,C000975,59,2214.62,1,101112-PO
7159,2024-01-10,C000975,59,0.0,1,CM02.000089
7159,2024-01-10,C000975,59,0.0,1,CM06.000140
7159,2024-01-10,C000975,59,0.0,1,EQ02.000002
7161,2024-01-10,C000881,26,238.35,23,EQ04.000055
7161,2024-01-10,C000881,26,741.49,1,CM05.000033
7161,2024-01-10,C000881,26,480.59,1,EQ02.000653
7162,2024-01-10,C000204,73,641.41,1,101100
7162,2024-01-10,C000204,73,0.0,1,MO.TcAs.100
7163,2024-01-10,C000353,75,5226.87,6,101110
7163,2024-01-10,C000353,75,0.0,1,CM01.000018
7163,2024-01-10,C000353,75,0.0,1,CM01.000372
7163,2024-01-10,C000353,75,0.0,1,MO.HFp.100
7164,2024-01-10,C000977,7,29874.75,57,101110
7164,2024-01-10,C000977,7,0.0,1,EQ04.000065
7164,2024-01-10,C000977,7,0.0,3,CM05.000033
7164,2024-01-10,C000977,7,0.0,49,MO.HFp.100
7169,2024-01-11,C000919,6,120.83,8,EQ04.000065
7169,2024-01-11,C000919,6,904.19,1,EQ02.000653
7169,2024-01-11,C000919,6,697.97,1,CM05.000033
7172,2024-01-11,C000535,73,0.0,2,CM01.000018
7172,2024-01-11,C000535,73,0.0,10,CM01.000372
7172,2024-01-11,C000535,73,0.0,9,MO.HFp.100
7172,2024-01-11,C000535,73,875.39,13,CM05.000033
7172,2024-01-11,C000535,73,357.71,3,EQ02.000653
7172,2024-01-11,C000535,73,13690.19,12,101110
7173,2024-01-11,C000762,5,0.0,1,CM01.000018
7173,2024-01-11,C000762,5,0.0,3,CM01.000372
7173,2024-01-11,C000762,5,2752.58,10,060401
7173,2024-01-11,C000762,5,0.0,13,MO.HFp.100
7173,2024-01-11,C000762,5,6480.78,8,101110
7174,2024-01-11,C000961,5,0.0,15,CM01.000018
7174,2024-01-11,C000961,5,42773.82,26,101112
7174,2024-01-11,C000961,5,0.0,29,MO.HFps.100
7174,2024-01-11,C000961,5,0.0,28,CM01.000372
7175,2024-01-11,C000267,61,0.0,1,CM01.000018
7175,2024-01-11,C000267,61,0.0,6,MO.HFps.100
7175,2024-01-11,C000267,61,8094.75,18,101112
7175,2024-01-11,C000267,61,0.0,14,CM01.000372
7177,2024-01-11,C000978,6,0.0,27,CM01.000018
7177,2024-01-11,C000978,6,0.0,18,MO.HFp.100
7177,2024-01-11,C000978,6,0.0,26,CM01.000372
7177,2024-01-11,C000978,6,24010.92,28,101110
7178,2024-01-11,C000978,6,5033.32,1,101100
7178,2024-01-11,C000978,6,0.0,11,MO.TcAs.100
7179,2024-01-11,C000100,71,15093.12,1,060401
7179,2024-01-11,C000100,71,635519.05,308,101110
7179,2024-01-11,C000100,71,0.0,310,CM01.000018
7179,2024-01-11,C000100,71,0.0,313,MO.HFp.100
7179,2024-01-11,C000100,71,0.0,306,CM01.000372
7179,2024-01-11,C000100,71,0.0,111,MO.TcAs.100
7179,2024-01-11,C000100,71,81233.15,97,101100
7180,2024-01-11,C000886,5,51848.89,56,101101
7180,2024-01-11,C000886,5,0.0,76,MO.TcAg.100
7181,2024-01-11,C000466,75,5779.64,5,060401
7182,2024-01-11,C000979,5,235.52,20,EQ04.000055
7182,2024-01-11,C000979,5,0.0,74,MO.HFps.100
7182,2024-01-11,C000979,5,0.0,69,CM01.000372
7182,2024-01-11,C000979,5,500.9,1,EQ02.000653
7182,2024-01-11,C000979,5,64163.89,87,101112
7182,2024-01-11,C000979,5,45663.67,2,060401
7182,2024-01-11,C000979,5,769.66,9,CM05.000033
7182,2024-01-11,C000979,5,0.0,79,CM01.000018
7186,2024-01-12,C000353,75,14233.92,1,101100
7186,2024-01-12,C000353,75,0.0,10,MO.TcAs.100
7186,2024-01-12,C000353,75,0.0,1,MO.HFps.100
7186,2024-01-12,C000353,75,0.0,5,CM01.000018
7186,2024-01-12,C000353,75,0.0,5,CM01.000372
7186,2024-01-12,C000353,75,11519.3,3,101112
7187,2024-01-12,C000353,75,0.0,1,MO.HFps.100
7187,2024-01-12,C000353,75,3129.13,1,101112
7187,2024-01-12,C000353,75,9806.74,12,101112
7187,2024-01-12,C000353,75,0.0,1,MO.HFps.100
7187,2024-01-12,C000353,75,0.0,13,CM01.000372
7187,2024-01-12,C000353,75,0.0,1,CM01.000018
7187,2024-01-12,C000353,75,0.0,1,CM01.000372
7187,2024-01-12,C000353,75,0.0,1,CM01.000018
7188,2024-01-12,C000353,75,0.0,11,MO.HFps.100
7188,2024-01-12,C000353,75,0.0,4,CM01.000372
7188,2024-01-12,C000353,75,0.0,24,CM01.000372
7188,2024-01-12,C000353,75,0.0,16,CM01.000018
7188,2024-01-12,C000353,75,0.0,6,CM01.000372
7188,2024-01-12,C000353,75,0.0,1,CM01.000018
7188,2024-01-12,C000353,75,0.0,6,CM01.000018
7188,2024-01-12,C000353,75,0.0,15,MO.HFps.100
7188,2024-01-12,C000353,75,0.0,21,MO.HFps.100
7188,2024-01-12,C000353,75,37131.61,22,101112
7188,2024-01-12,C000353,75,3317.01,4,060401
7188,2024-01-12,C000353,75,6371.44,14,101112
7188,2024-01-12,C000353,75,8824.31,13,101112
7189,2024-01-12,C000883,74,694.5,10,EQ02.000653
7189,2024-01-12,C000883,74,237.15,1,CM05.000033
7189,2024-01-12,C000883,74,102.6,19,EQ04.000055
7191,2024-01-12,C000885,74,1372.16,16,CM05.000033
7191,2024-01-12,C000885,74,1013.44,10,EQ02.000653
7191,2024-01-12,C000885,74,353.06,35,EQ04.000055
7192,2024-01-12,C000882,72,880.15,1,EQ02.000653
7192,2024-01-12,C000882,72,1227.54,16,CM05.000033
7192,2024-01-12,C000882,72,127.96,27,EQ04.000055
7193,2024-01-12,C000884,72,1002.93,1,CM05.000033
7193,2024-01-12,C000884,72,132.31,10,EQ04.000055
7193,2024-01-12,C000884,72,910.44,1,EQ02.000653
7194,2024-01-12,C000459,6,41966.09,18,060401
7201,2024-01-16,C000273,6,0.0,1,CM01.000018
7201,2024-01-16,C000273,6,0.0,8,MO.HFp.100
7201,2024-01-16,C000273,6,1432.75,3,101110
7201,2024-01-16,C000273,6,0.0,1,CM01.000372
7202,2024-01-16,C000978,6,0.0,6,MO.HFp.100
7202,2024-01-16,C000978,6,5974.49,17,101110
7202,2024-01-16,C000978,6,0.0,18,CM01.000372
7202,2024-01-16,C000978,6,0.0,24,CM01.000018
7203,2024-01-16,C000352,6,0.0,22,MO.HFp.100
7203,2024-01-16,C000352,6,0.0,1,CM05.000033
7203,2024-01-16,C000352,6,0.0,14,EQ04.000065
7203,2024-01-16,C000352,6,8999.54,14,101110
7204,2024-01-16,C000002,26,0.0,29,MO.HFp.100
7204,2024-01-16,C000002,26,0.0,29,CM01.000372
7204,2024-01-16,C000002,26,0.0,18,CM01.000018
7204,2024-01-16,C000002,26,10231.83,34,101110
7205,2024-01-16,C000002,26,7724.61,15,060400
7208,2024-01-17,C000978,6,1589.4,3,101100
7208,2024-01-17,C000978,6,0.0,13,MO.TcAs.100
7211,2024-01-18,C000479,75,0.0,1,CM01.000018
7211,2024-01-18,C000479,75,0.0,10,CM01.000372
7211,2024-01-18,C000479,75,0.0,1,MO.HFps.100
7211,2024-01-18,C000479,75,6001.43,6,101112
7211,2024-01-18,C000479,75,2717.85,1,060401
7213,2024-01-18,C000802,71,25661.79,37,101112
7213,2024-01-18,C000802,71,27301.58,26,101100
7213,2024-01-18,C000802,71,0.0,29,CM01.000372
7213,2024-01-18,C000802,71,3048.56,5,101101
7213,2024-01-18,C000802,71,3150.74,1,060400
7213,2024-01-18,C000802,71,0.0,47,CM01.000018
7213,2024-01-18,C000802,71,0.0,39,MO.HFps.100
7213,2024-01-18,C000802,71,0.0,24,MO.TcAs.100
7213,2024-01-18,C000802,71,0.0,3,MO.TcAg.100
7213,2024-01-18,C000802,71,13518.34,17,060401
7215,2024-01-18,C000316,26,13488.91,4,101110
7215,2024-01-18,C000316,26,0.0,1,CM01.000372
7215,2024-01-18,C000316,26,0.0,1,CM01.000018
7215,2024-01-18,C000316,26,0.0,1,MO.HFp.100
7216,2024-01-19,C000188,23,0.0,12,CM01.000018
7216,2024-01-19,C000188,23,0.0,19,MO.HFp.100
7216,2024-01-19,C000188,23,0.0,9,CM01.000372
7216,2024-01-19,C000188,23,20603.92,14,101110
7217,2024-01-19,C000004,6,0.0,11,CM01.000018
7217,2024-01-19,C000004,6,0.0,7,CM01.000372
7217,2024-01-19,C000004,6,1886.77,13,060401
7217,2024-01-19,C000004,6,6612.22,3,101110
7217,2024-01-19,C000004,6,0.0,5,MO.HFp.100
7219,2024-01-19,C000004,6,0.0,9,CM01.000018
7219,2024-01-19,C000004,6,3670.59,1,060401
7219,2024-01-19,C000004,6,0.0,9,CM01.000372
7219,2024-01-19,C000004,6,5367.46,10,101110
7219,2024-01-19,C000004,6,0.0,5,MO.HFp.100
7220,2024-01-19,C000295,73,0.0,10,MO.HFps.100
7220,2024-01-19,C000295,73,5871.99,2,101112
7220,2024-01-19,C000295,73,0.0,1,CM01.000372
7220,2024-01-19,C000295,73,0.0,1,CM01.000018
7224,2024-01-22,C000835,6,0.0,20,CM01.000018
7224,2024-01-22,C000835,6,0.0,4,CM01.000018
7224,2024-01-22,C000835,6,0.0,1,MO.HFps.100
7224,2024-01-22,C000835,6,0.0,13,MO.HFps.100
7224,2024-01-22,C000835,6,25794.66,12,101112
7224,2024-01-22,C000835,6,0.0,18,CM01.000372
7224,2024-01-22,C000835,6,26994.75,2,101112
7224,2024-01-22,C000835,6,0.0,2,CM01.000372
7227,2024-01-23,C000624,6,4733.27,8,101100
7227,2024-01-23,C000624,6,0.0,4,MO.TcAs.100
7228,2024-01-23,C000389,6,0.0,1,MO.TcAg.100
7228,2024-01-23,C000389,6,1967.7,12,101101
7229,2024-01-23,C000835,6,0.0,16,CM01.000018
7229,2024-01-23,C000835,6,3750.79,13,101112
7229,2024-01-23,C000835,6,0.0,16,CM01.000372
7229,2024-01-23,C000835,6,0.0,1,MO.HFps.100
7230,2024-01-23,C000547,6,2997.1,1,060401
7232,2024-01-23,C000130,69,0.0,82,MO.HFp.100
7232,2024-01-23,C000130,69,0.0,9,EQ04.000065
7232,2024-01-23,C000130,69,0.0,13,CM05.000033
7232,2024-01-23,C000130,69,0.0,22,EQ04.000065
7232,2024-01-23,C000130,69,0.0,1,CM05.000033
7232,2024-01-23,C000130,69,0.0,67,MO.HFp.100
7232,2024-01-23,C000130,69,0.0,3,EQ04.000065
7232,2024-01-23,C000130,69,0.0,2,CM05.000033
7232,2024-01-23,C000130,69,96100.82,90,101110
7232,2024-01-23,C000130,69,86287.25,82,101110
7232,2024-01-23,C000130,69,84682.54,80,101110
7232,2024-01-23,C000130,69,0.0,85,MO.HFp.100
7233,2024-01-24,C000546,43,0.0,53,MO.HFp.100
7233,2024-01-24,C000546,43,0.0,15,MO.TcAs.100
7233,2024-01-24,C000546,43,0.0,45,CM01.000372
7233,2024-01-24,C000546,43,0.0,55,CM01.000018
7233,2024-01-24,C000546,43,99717.77,40,101110
7233,2024-01-24,C000546,43,29784.54,19,101100
7234,2024-01-24,C000835,6,0.0,1,CM01.000372
7234,2024-01-24,C000835,6,0.0,15,CM01.000018
7234,2024-01-24,C000835,6,17444.14,5,101112
7234,2024-01-24,C000835,6,0.0,3,MO.HFps.100
7235,2024-01-24,C000208,74,606.15,12,CM05.000033
7236,2024-01-24,C000015,72,9393.3,10,060401
7238,2024-01-24,C000079,61,12401.67,1,060401
7238,2024-01-24,C000079,61,6005.62,1,060401
7238,2024-01-24,C000079,61,5489.64,10,060401
7238,2024-01-24,C000079,61,43095.85,13,060401
7241,2024-01-24,C000547,6,0.0,1,CM01.000372
7241,2024-01-24,C000547,6,0.0,13,CM01.000372
7241,2024-01-24,C000547,6,0.0,1,CM01.000372
7241,2024-01-24,C000547,6,0.0,6,MO.HFps.100
7241,2024-01-24,C000547,6,0.0,1,MO.HFps.100
7241,2024-01-24,C000547,6,0.0,12,MO.HFps.100
7241,2024-01-24,C000547,6,11439.64,1,101112
7241,2024-01-24,C000547,6,2792.5,5,101112
7241,2024-01-24,C000547,6,3702.53,5,101112
7241,2024-01-24,C000547,6,0.0,1,CM01.000018
7241,2024-01-24,C000547,6,0.0,6,CM01.000018
7241,2024-01-24,C000547,6,0.0,1,CM01.000018
7245,2024-01-24,C000225,26,1400.56,1,060401
7246,2024-01-24,C000225,26,0.0,1,MO.HFp.100
7246,2024-01-24,C000225,26,0.0,11,CM01.000372
7246,2024-01-24,C000225,26,0.0,1,CM01.000018
7246,2024-01-24,C000225,26,7105.03,16,101110
7248,2024-01-25,C000188,23,1697.95,1,060401
7248,2024-01-25,C000188,23,3939.67,1,060401
7250,2024-01-26,C000079,61,0.0,49,CM01.000018
7250,2024-01-26,C000079,61,0.0,50,CM01.000372
7250,2024-01-26,C000079,61,100616.3,72,101112
7250,2024-01-26,C000079,61,70395.33,51,101112
7250,2024-01-26,C000079,61,0.0,45,CM01.000372
7250,2024-01-26,C000079,61,0.0,67,MO.HFps.100
7250,2024-01-26,C000079,61,0.0,42,MO.HFps.100
7250,2024-01-26,C000079,61,0.0,59,CM01.000018
7252,2024-01-26,C000547,6,19649.7,18,101112
7252,2024-01-26,C000547,6,0.0,23,CM01.000372
7252,2024-01-26,C000547,6,0.0,12,MO.HFps.100
7252,2024-01-26,C000547,6,0.0,23,CM01.000018
7253,2024-01-26,C000273,6,0.0,3,CM01.000018
7253,2024-01-26,C000273,6,0.0,9,CM01.000372
7253,2024-01-26,C000273,6,0.0,1,MO.HFp.100
7253,2024-01-26,C000273,6,2650.94,1,101110
7254,2024-01-26,C000273,6,527.76,12,101110
7254,2024-01-26,C000273,6,0.0,1,CM01.000018
7254,2024-01-26,C000273,6,0.0,1,CM01.000372
7254,2024-01-26,C000273,6,0.0,1,MO.HFp.100
7255,2024-01-26,C000070,68,10672.38,23,101100
7255,2024-01-26,C000070,68,0.0,1,EQ04.000065
7255,2024-01-26,C000070,68,0.0,1,CM05.000033
7255,2024-01-26,C000070,68,0.0,32,MO.TcAs.100
7257,2024-01-26,C000100,7,8073.58,1,060401
7257,2024-01-26,C000100,7,34497.87,120,101101
7257,2024-01-26,C000100,7,0.0,108,MO.TcAg.100
7264,2024-01-29,C000585,6,2089.71,88,EQ04.000065
7264,2024-01-29,C000585,6,1102.11,1,EQ02.000653
7264,2024-01-29,C000585,6,3469.93,18,CM05.000033
7266,2024-01-29,C000983,6,25884.95,3,101112
7266,2024-01-29,C000983,6,0.0,14,MO.HFps.100
7266,2024-01-29,C000983,6,2810.93,1,060401
7266,2024-01-29,C000983,6,0.0,15,CM01.000372
7266,2024-01-29,C000983,6,0.0,4,CM01.000018
7267,2024-01-29,C000702,75,3768.78,1,060401
7267,2024-01-29,C000702,75,61744.24,69,101112
7267,2024-01-29,C000702,75,0.0,19,CM01.000372
7267,2024-01-29,C000702,75,0.0,25,CM01.000018
7267,2024-01-29,C000702,75,0.0,66,CM01.000372
7267,2024-01-29,C000702,75,0.0,55,CM01.000018
7267,2024-01-29,C000702,75,0.0,70,MO.HFps.100
7267,2024-01-29,C000702,75,0.0,34,MO.HFps.100
7267,2024-01-29,C000702,75,70817.21,20,101112
7276,2024-01-31,C000198,6,54756.87,60,101100
7276,2024-01-31,C000198,6,0.0,60,MO.TcAs.100
7282,2024-02-01,C000389,6,9454.47,14,101110
7282,2024-02-01,C000389,6,0.0,1,CM01.000372
7282,2024-02-01,C000389,6,0.0,2,CM01.000018
7282,2024-02-01,C000389,6,0.0,13,MO.HFp.100
7283,2024-02-01,C000547,6,0.0,20,CM01.000018
7283,2024-02-01,C000547,6,33644.54,23,101112
7283,2024-02-01,C000547,6,0.0,28,MO.HFps.100
7283,2024-02-01,C000547,6,0.0,9,CM01.000372
7284,2024-02-01,C000188,23,0.0,38,MO.HFps.100
7284,2024-02-01,C000188,23,0.0,20,CM01.000372
7284,2024-02-01,C000188,23,0.0,15,CM01.000018
7284,2024-02-01,C000188,23,31536.07,25,101112
7284,2024-02-01,C000188,23,26649.76,13,060401
7287,2024-02-01,C000389,6,0.0,2,MO.TcAs.100
7287,2024-02-01,C000389,6,8670.25,1,101100
7289,2024-02-01,C000958,61,2107.67,6,060401
7289,2024-02-01,C000958,61,0.0,28,CM01.000018
7289,2024-02-01,C000958,61,0.0,22,CM01.000372
7289,2024-02-01,C000958,61,82181.91,31,101112
7289,2024-02-01,C000958,61,0.0,39,MO.HFps.100
7290,2024-02-01,C000225,26,59267.8,26,101110
7290,2024-02-01,C000225,26,0.0,26,MO.HFp.100
7290,2024-02-01,C000225,26,0.0,24,MO.HFp.100
7290,2024-02-01,C000225,26,14946.74,1,060400
7290,2024-02-01,C000225,26,0.0,23,CM01.000372
7290,2024-02-01,C000225,26,0.0,29,CM01.000018
7290,2024-02-01,C000225,26,0.0,40,CM01.000372
7290,2024-02-01,C000225,26,0.0,40,CM01.000018
7290,2024-02-01,C000225,26,89018.12,38,101110
7291,2024-02-01,C000574,6,0.0,4,MO.TcAg.100
7291,2024-02-01,C000574,6,1689.39,1,060401
7291,2024-02-01,C000574,6,398.55,1,101101
7292,2024-02-01,C000225,26,0.0,5,MO.TcAg.100
7292,2024-02-01,C000225,26,2208.38,2,101101
7293,2024-02-01,C000225,26,5093.41,1,101110
7293,2024-02-01,C000225,26,0.0,1,MO.HFp.100
7293,2024-02-01,C000225,26,0.0,1,CM01.000372
7293,2024-02-01,C000225,26,0.0,9,CM01.000018
7294,2024-02-01,C000353,75,0.0,13,CM01.000018
7294,2024-02-01,C000353,75,0.0,14,CM01.000372
7294,2024-02-01,C000353,75,0.0,20,MO.HFp.100
7294,2024-02-01,C000353,75,14205.02,14,101110
7295,2024-02-01,C000185,61,1976.02,1,101112
7295,2024-02-01,C000185,61,0.0,1,CM01.000372
7295,2024-02-01,C000185,61,0.0,1,MO.HFps.100
7295,2024-02-01,C000185,61,0.0,7,CM01.000018
7296,2024-02-01,C000185,61,0.0,12,CM01.000372
7296,2024-02-01,C000185,61,0.0,8,MO.HFps.100
7296,2024-02-01,C000185,61,0.0,8,CM01.000018
7296,2024-02-01,C000185,61,734.53,1,101112
7297,2024-02-01,C000353,75,0.0,10,CM01.000372
7297,2024-02-01,C000353,75,0.0,1,CM01.000018
7297,2024-02-01,C000353,75,1461.24,1,101100
7297,2024-02-01,C000353,75,11975.61,6,101100
7297,2024-02-01,C000353,75,5420.64,6,101110
7297,2024-02-01,C000353,75,1374.51,1,101100
7297,2024-02-01,C000353,75,0.0,12,MO.HFp.100
7297,2024-02-01,C000353,75,0.0,5,MO.TcAs.100
7297,2024-02-01,C000353,75,0.0,11,MO.TcAs.100
7297,2024-02-01,C000353,75,0.0,12,MO.TcAs.100
7297,2024-02-01,C000353,75,6685.25,6,060401
7301,2024-02-02,C000440,61,89375.36,45,101112
7301,2024-02-02,C000440,61,4853.19,2,060401
7301,2024-02-02,C000440,61,0.0,35,CM01.000018
7301,2024-02-02,C000440,61,0.0,28,CM01.000372
7301,2024-02-02,C000440,61,0.0,25,MO.HFps.100
7305,2024-02-05,C000905,43,74564.67,43,101110
7305,2024-02-05,C000905,43,0.0,40,CM01.000018
7305,2024-02-05,C000905,43,0.0,35,MO.HFp.100
7305,2024-02-05,C000905,43,0.0,32,CM01.000372
7306,2024-02-05,C000610,73,1467.97,1,060401
7307,2024-02-05,C000102,7,2319.05,35,CM05.000033
7308,2024-02-06,C000352,6,0.0,9,CM01.000372
7308,2024-02-06,C000352,6,0.0,4,MO.HFp.100
7308,2024-02-06,C000352,6,0.0,10,CM01.000018
7308,2024-02-06,C000352,6,3393.7,9,101110
7309,2024-02-06,C000352,6,6310.15,5,101110
7309,2024-02-06,C000352,6,0.0,14,CM01.000018
7309,2024-02-06,C000352,6,0.0,12,CM01.000372
7309,2024-02-06,C000352,6,0.0,5,MO.HFp.100
7310,2024-02-06,C000984,43,0.0,70,MO.HFps.100
7310,2024-02-06,C000984,43,55345.14,15,060401
7310,2024-02-06,C000984,43,0.0,59,CM01.000018
7310,2024-02-06,C000984,43,0.0,65,CM01.000372
7310,2024-02-06,C000984,43,243444.88,68,101112
7311,2024-02-07,C000988,75,0.0,12,MO.HFps.100
7311,2024-02-07,C000988,75,25982.81,17,101112
7311,2024-02-07,C000988,75,0.0,2,CM01.000018
7311,2024-02-07,C000988,75,0.0,13,CM01.000372
7316,2024-02-07,C000100,7,31789.7,8,060401
7316,2024-02-07,C000100,7,31334.4,13,060400
7317,2024-02-07,C000389,6,10460.27,16,101110
7317,2024-02-07,C000389,6,0.0,17,MO.HFp.100
7317,2024-02-07,C000389,6,0.0,9,CM01.000018
7317,2024-02-07,C000389,6,0.0,16,CM01.000372
7318,2024-02-08,C000079,7,0.0,352,MO.TcAg.100
7318,2024-02-08,C000079,7,198996.38,333,101101
7319,2024-02-08,C000459,6,34336.82,3,060401
7320,2024-02-08,C000815,61,2348.23,1,060400
7321,2024-02-08,C000886,5,37359.63,48,101101
7321,2024-02-08,C000886,5,0.0,44,MO.TcAg.100
7322,2024-02-08,C000835,6,5396.79,9,060401
7323,2024-02-08,C000835,6,49043.2,11,101112
7323,2024-02-08,C000835,6,0.0,25,CM01.000018
7323,2024-02-08,C000835,6,0.0,11,CM01.000372
7323,2024-02-08,C000835,6,0.0,20,MO.HFps.100
7324,2024-02-08,C000162,75,16316.28,20,101112
7324,2024-02-08,C000162,75,0.0,29,MO.HFps.100
7324,2024-02-08,C000162,75,0.0,31,CM01.000372
7324,2024-02-08,C000162,75,0.0,32,CM01.000018
7325,2024-02-08,C000964,74,0.0,10,CM01.000018
7325,2024-02-08,C000964,74,0.0,16,CM01.000372
7325,2024-02-08,C000964,74,0.0,26,MO.HFps.100
7325,2024-02-08,C000964,74,17025.39,20,101112
7326,2024-02-08,C000792,71,9326.33,16,101100
7326,2024-02-08,C000792,71,8383.73,39,101101
7326,2024-02-08,C000792,71,243633.11,109,101112
7326,2024-02-08,C000792,71,20440.59,1,060401
7326,2024-02-08,C000792,71,0.0,100,MO.HFps.100
7326,2024-02-08,C000792,71,0.0,47,MO.TcAg.100
7326,2024-02-08,C000792,71,0.0,15,MO.TcAs.100
7326,2024-02-08,C000792,71,0.0,94,CM01.000018
7326,2024-02-08,C000792,71,0.0,110,CM01.000372
7327,2024-02-08,C000839,43,0.0,42,CM01.000372
7327,2024-02-08,C000839,43,13163.92,21,101112
7327,2024-02-08,C000839,43,0.0,40,CM01.000018
7327,2024-02-08,C000839,43,0.0,36,MO.HFps.100
7330,2024-02-09,C000273,6,0.0,11,CM01.000372
7330,2024-02-09,C000273,6,0.0,6,MO.HFps.100
7330,2024-02-09,C000273,6,3792.08,11,101112
7330,2024-02-09,C000273,6,0.0,15,CM01.000018
7331,2024-02-09,C000965,26,0.0,16,CM01.000018
7331,2024-02-09,C000965,26,0.0,10,MO.HFp.100
7331,2024-02-09,C000965,26,0.0,11,CM01.000372
7331,2024-02-09,C000965,26,48677.44,12,101110
7332,2024-02-09,C000204,73,2890.3,9,101100
7332,2024-02-09,C000204,73,0.0,1,MO.TcAs.100
7334,2024-02-09,C000184,23,0.0,16,CM01.000372
7334,2024-02-09,C000184,23,0.0,10,MO.HFp.100
7334,2024-02-09,C000184,23,58154.14,16,101110
7334,2024-02-09,C000184,23,0.0,22,CM01.000018
7336,2024-02-09,C000204,61,0.0,1,MO.TcAs.100
7336,2024-02-09,C000204,61,8163.12,1,101100
7337,2024-02-09,C000958,61,0.0,26,CM01.000372
7337,2024-02-09,C000958,61,2655.48,1,060401
7337,2024-02-09,C000958,61,0.0,40,CM01.000018
7337,2024-02-09,C000958,61,80756.67,45,101112
7337,2024-02-09,C000958,61,0.0,21,MO.HFps.100
7339,2024-02-14,C000990,43,0.0,1,CM01.000018
7339,2024-02-14,C000990,43,0.0,2,CM01.000372
7339,2024-02-14,C000990,43,0.0,1,MO.HFp.100
7339,2024-02-14,C000990,43,10094.35,6,101110
7340,2024-02-14,C000188,74,0.0,18,MO.HFps.100
7340,2024-02-14,C000188,74,0.0,24,CM01.000372
7340,2024-02-14,C000188,74,72823.93,19,101112
7340,2024-02-14,C000188,74,0.0,39,CM01.000018
7342,2024-02-14,C000377,6,0.0,192,MO.TcAg.100
7342,2024-02-14,C000377,6,138262.78,202,101101
7343,2024-02-15,C000389,6,0.0,18,MO.TcAs.100
7343,2024-02-15,C000389,6,10539.24,12,101100
7344,2024-02-15,C000215,48,0.0,14,MO.TcAs.100
7344,2024-02-15,C000215,48,2363.19,1,101100
7345,2024-02-15,C000993,73,0.0,3,MO.HFps.100
7345,2024-02-15,C000993,73,0.0,1,CM01.000372
7345,2024-02-15,C000993,73,0.0,10,CM01.000018
7345,2024-02-15,C000993,73,5983.78,1,101112
7346,2024-02-15,C000150,26,5381.49,10,060401
7347,2024-02-15,C000389,6,0.0,16,MO.TcAg.100
7347,2024-02-15,C000389,6,2393.51,14,101101
7353,2024-02-16,C000613,5,14999.72,1,060400
7353,2024-02-16,C000613,5,20303.77,19,101101
7353,2024-02-16,C000613,5,0.0,26,MO.TcAg.100
7353,2024-02-16,C000613,5,0.0,40,MO.TcAs.100
7353,2024-02-16,C000613,5,19354.93,21,101100
7370,2024-02-20,C000992,43,945.43,1,060400-S
7370,2024-02-20,C000992,43,18170.98,19,101110
7370,2024-02-20,C000992,43,728.55,1,EQ02.000653
7370,2024-02-20,C000992,43,181.59,4,CM05.000033
7370,2024-02-20,C000992,43,15.63,1,EQ04.000055
7370,2024-02-20,C000992,43,0.0,16,CM01.000372
7370,2024-02-20,C000992,43,0.0,1,CM01.000018
7370,2024-02-20,C000992,43,0.0,17,MO.HFp.100
7371,2024-02-20,C000992,43,32.15,11,EQ04.000055
7371,2024-02-20,C000992,43,442.95,1,CM05.000033
7371,2024-02-20,C000992,43,1803.85,1,060401
7371,2024-02-20,C000992,43,18561.87,9,101110
7371,2024-02-20,C000992,43,285.9,4,EQ02.000653
7371,2024-02-20,C000992,43,0.0,16,CM01.000372
7371,2024-02-20,C000992,43,0.0,13,CM01.000018
7371,2024-02-20,C000992,43,0.0,8,MO.HFp.100
7373,2024-02-20,C000900,48,363.28,10,CM05.000033
7374,2024-02-20,C000928,5,14361.22,17,101101
7374,2024-02-20,C000928,5,9890.63,24,101101
7374,2024-02-20,C000928,5,8840.19,14,101101
7374,2024-02-20,C000928,5,4823.6,17,101101
7374,2024-02-20,C000928,5,13236.01,16,101101
7374,2024-02-20,C000928,5,6698.36,27,101101
7374,2024-02-20,C000928,5,11111.67,19,101101
7374,2024-02-20,C000928,5,9768.0,24,101101
7374,2024-02-20,C000928,5,11892.51,28,101101
7374,2024-02-20,C000928,5,7321.49,7,101101
7374,2024-02-20,C000928,5,0.0,18,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,6,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,25,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,29,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,21,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,28,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,18,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,28,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,19,MO.TcAg.100
7374,2024-02-20,C000928,5,0.0,24,MO.TcAg.100
7375,2024-02-20,C000900,48,47250.43,58,101110
7375,2024-02-20,C000900,48,0.0,20,EQ04.000065
7375,2024-02-20,C000900,48,0.0,1,CM05.000033
7375,2024-02-20,C000900,48,0.0,55,MO.HFp.100
7376,2024-02-20,C000675,5,297.46,6,EQ04.000055
7376,2024-02-20,C000675,5,103.86,8,CM05.000033
7376,2024-02-20,C000675,5,1008.94,1,EQ02.000653
